1214,195.39,175.39,195.39,48,24.28,48.56,97.12,21.76,2.52,20.08,4.2,17.08,7.2,16.36,7.92
1216,195.77,175.77,195.77,48.2,24.32,48.64,97.28,21.8,2.52,20.12,4.2,17.12,7.2,16.4,7.92
1218,196.16,176.16,196.16,48.4,24.36,48.72,97.44,21.84,2.52,20.16,4.2,17.16,7.2,16.44,7.92
1220,196.54,176.54,196.54,48.6,24.4,48.8,97.6,21.88,2.52,20.2,4.2,17.2,7.2,16.48,7.92
1222,196.93,176.93,196.93,48.8,24.44,48.88,97.76,21.92,2.52,20.24,4.2,17.24,7.2,16.52,7.92
1224,197.31,177.31,197.31,49,24.48,48.96,97.92,21.96,2.52,20.28,4.2,17.28,7.2,16.56,7.92
1226,197.69,177.69,197.69,49.2,24.52,49.04,98.08,22,2.52,20.32,4.2,17.32,7.2,16.6,7.92
1228,198.08,178.08,198.08,49.4,24.56,49.12,98.24,22.04,2.52,20.36,4.2,17.36,7.2,16.64,7.92
1230,198.46,178.46,198.46,49.6,24.6,49.2,98.4,22.08,2.52,20.4,4.2,17.4,7.2,16.68,7.92
1232,198.85,178.85,198.85,49.8,24.64,49.28,98.56,22.12,2.52,20.44,4.2,17.44,7.2,16.72,7.92
1234,199.23,179.23,199.23,50,24.68,49.36,98.72,22.16,2.52,20.48,4.2,17.48,7.2,16.76,7.92
1236,199.61,179.61,199.61,50.2,24.72,49.44,98.88,22.2,2.52,20.52,4.2,17.52,7.2,16.8,7.92
1238,200,180,200,50.4,24.76,49.52,99.04,22.24,2.52,20.56,4.2,17.56,7.2,16.84,7.92
1240,200.38,180.38,200.38,50.6,24.8,49.6,99.2,22.28,2.52,20.6,4.2,17.6,7.2,16.88,7.92
1242,200.77,180.77,200.77,50.8,24.84,49.68,99.36,22.32,2.52,20.64,4.2,17.64,7.2,16.92,7.92
1244,201.15,181.15,201.15,51,24.88,49.76,99.52,22.36,2.52,20.68,4.2,17.68,7.2,16.96,7.92
1246,201.53,181.53,201.53,51.2,24.92,49.84,99.68,22.4,2.52,20.72,4.2,17.72,7.2,17,7.92
1248,201.92,181.92,201.92,51.4,24.96,49.92,99.84,22.44,2.52,20.76,4.2,17.76,7.2,17.04,7.92
1250,202.3,182.3,202.3,51.6,25,50,100,22.38,2.62,20.63,4.37,17.5,7.5,16.75,8.25
1252,202.69,182.69,202.69,51.8,25.04,50.08,100.16,22.42,2.62,20.67,4.37,17.54,7.5,16.79,8.25
1254,203.07,183.07,203.07,52,25.08,50.16,100.32,22.46,2.62,20.71,4.37,17.58,7.5,16.83,8.25
1256,203.45,183.45,203.45,52.2,25.12,50.24,100.48,22.5,2.62,20.75,4.37,17.62,7.5,16.87,8.25
1258,203.84,183.84,203.84,52.4,25.16,50.32,100.64,22.54,2.62,20.79,4.37,17.66,7.5,16.91,8.25
1260,204.22,184.22,204.22,52.6,25.2,50.4,100.8,22.58,2.62,20.83,4.37,17.7,7.5,16.95,8.25
1262,204.61,184.61,204.61,52.8,25.24,50.48,100.96,22.62,2.62,20.87,4.37,17.74,7.5,16.99,8.25
1264,204.99,184.99,204.99,53,25.28,50.56,101.12,22.66,2.62,20.91,4.37,17.78,7.5,17.03,8.25
1266,205.37,185.37,205.37,53.2,25.32,50.64,101.28,22.7,2.62,20.95,4.37,17.82,7.5,17.07,8.25
1268,205.76,185.76,205.76,53.4,25.36,50.72,101.44,22.74,2.62,20.99,4.37,17.86,7.5,17.11,8.25
1270,206.14,186.14,206.14,53.6,25.4,50.8,101.6,22.78,2.62,21.03,4.37,17.9,7.5,17.15,8.25
1272,206.53,186.53,206.53,53.8,25.44,50.88,101.76,22.82,2.62,21.07,4.37,17.94,7.5,17.19,8.25
1274,206.91,186.91,206.91,54,25.48,50.96,101.92,22.86,2.62,21.11,4.37,17.98,7.5,17.23,8.25
1276,207.29,187.29,207.29,54.2,25.52,51.04,102.08,22.9,2.62,21.15,4.37,18.02,7.5,17.27,8.25
1278,207.68,187.68,207.68,54.4,25.56,51.12,102.24,22.94,2.62,21.19,4.37,18.06,7.5,17.31,8.25
1280,208.06,188.06,208.06,54.6,25.6,51.2,102.4,22.98,2.62,21.23,4.37,18.1,7.5,17.35,8.25
1282,208.45,188.45,208.45,54.8,25.64,51.28,102.56,23.02,2.62,21.27,4.37,18.14,7.5,17.39,8.25
1284,208.83,188.83,208.83,55,25.68,51.36,102.72,23.06,2.62,21.31,4.37,18.18,7.5,17.43,8.25
1286,209.21,189.21,209.21,55.2,25.72,51.44,102.88,23.1,2.62,21.35,4.37,18.22,7.5,17.47,8.25
1288,209.6,189.6,209.6,55.4,25.76,51.52,103.04,23.14,2.62,21.39,4.37,18.26,7.5,17.51,8.25
1290,209.98,189.98,209.98,55.6,25.8,51.6,103.2,23.18,2.62,21.43,4.37,18.3,7.5,17.55,8.25
1292,210.37,190.37,210.37,55.8,25.84,51.68,103.36,23.22,2.62,21.47,4.37,18.34,7.5,17.59,8.25
1294,210.75,190.75,210.75,56,25.88,51.76,103.52,23.26,2.62,21.51,4.37,18.38,7.5,17.63,8.25
1296,211.13,191.13,211.13,56.2,25.92,51.84,103.68,23.3,2.62,21.55,4.37,18.42,7.5,17.67,8.25
1298,211.52,191.52,211.52,56.4,25.96,51.92,103.84,23.34,2.62,21.59,4.37,18.46,7.5,17.71,8.25
1300,211.9,191.9,211.9,56.6,26,52,104,23.27,2.73,21.45,4.55,18.2,7.8,17.42,8.58
1302,212.29,192.29,212.29,56.8,26.04,52.08,104.16,23.31,2.73,21.49,4.55,18.24,7.8,17.46,8.58
1304,212.67,192.67,212.67,57,26.08,52.16,104.32,23.35,2.73,21.53,4.55,18.28,7.8,17.5,8.58
1306,213.05,193.05,213.05,57.2,26.12,52.24,104.48,23.39,2.73,21.57,4.55,18.32,7.8,17.54,8.58
1308,213.44,193.44,213.44,57.4,26.16,52.32,104.64,23.43,2.73,21.61,4.55,18.36,7.8,17.58,8.58
1310,213.82,193.82,213.82,57.6,26.2,52.4,104.8,23.47,2.73,21.65,4.55,18.4,7.8,17.62,8.58
1312,214.21,194.21,214.21,57.8,26.24,52.48,104.96,23.51,2.73,21.69,4.55,18.44,7.8,17.66,8.58
1314,214.59,194.59,214.59,58,26.28,52.56,105.12,23.55,2.73,21.73,4.55,18.48,7.8,17.7,8.58
1316,214.97,194.97,214.97,58.2,26.32,52.64,105.28,23.59,2.73,21.77,4.55,18.52,7.8,17.74,8.58
1318,215.36,195.36,215.36,58.4,26.36,52.72,105.44,23.63,2.73,21.81,4.55,18.56,7.8,17.78,8.58
1320,215.74,195.74,215.74,58.6,26.4,52.8,105.6,23.67,2.73,21.85,4.55,18.6,7.8,17.82,8.58
1322,216.13,196.13,216.13,58.8,26.44,52.88,105.76,23.71,2.73,21.89,4.55,18.64,7.8,17.86,8.58
1324,216.51,196.51,216.51,59,26.48,52.96,105.92,23.75,2.73,21.93,4.55,18.68,7.8,17.9,8.58
1326,216.89,196.89,216.89,59.2,26.52,53.04,106.08,23.79,2.73,21.97,4.55,18.72,7.8,17.94,8.58
1328,217.28,197.28,217.28,59.4,26.56,53.12,106.24,23.83,2.73,22.01,4.55,18.76,7.8,17.98,8.58
1330,217.66,197.66,217.66,59.6,26.6,53.2,106.4,23.87,2.73,22.05,4.55,18.8,7.8,18.02,8.58
1332,218.05,198.05,218.05,59.8,26.64,53.28,106.56,23.91,2.73,22.09,4.55,18.84,7.8,18.06,8.58
1334,218.43,198.43,218.43,60,26.68,53.36,106.72,23.95,2.73,22.13,4.55,18.88,7.8,18.1,8.58
1336,218.81,198.81,218.81,60.2,26.72,53.44,106.88,23.99,2.73,22.17,4.55,18.92,7.8,18.14,8.58
1338,219.2,199.2,219.2,60.4,26.76,53.52,107.04,24.03,2.73,22.21,4.55,18.96,7.8,18.18,8.58
1340,219.58,199.58,219.58,60.6,26.8,53.6,107.2,24.07,2.73,22.25,4.55,19,7.8,18.22,8.58
1342,219.97,199.97,219.97,60.8,26.84,53.68,107.36,24.11,2.73,22.29,4.55,19.04,7.8,18.26,8.58
1344,220.35,200.35,220.35,61,26.88,53.76,107.52,24.15,2.73,22.33,4.55,19.08,7.8,18.3,8.58
1346,220.73,200.73,220.73,61.2,26.92,53.84,107.68,24.19,2.73,22.37,4.55,19.12,7.8,18.34,8.58
1348,221.12,201.12,221.12,61.4,26.96,53.92,107.84,24.23,2.73,22.41,4.55,19.16,7.8,18.38,8.58
1350,221.5,201.5,221.5,61.6,27,54,108,24.17,2.83,22.28,4.72,18.9,8.1,18.09,8.91
1352,221.89,201.89,221.89,61.8,27.04,54.08,108.16,24.21,2.83,22.32,4.72,18.94,8.1,18.13,8.91
1354,222.27,202.27,222.27,62,27.08,54.16,108.32,24.25,2.83,22.36,4.72,18.98,8.1,18.17,8.91
1356,222.65,202.65,222.65,62.2,27.12,54.24,108.48,24.29,2.83,22.4,4.72,19.02,8.1,18.21,8.91
1358,223.04,203.04,223.04,62.4,27.16,54.32,108.64,24.33,2.83,22.44,4.72,19.06,8.1,18.25,8.91
1360,223.42,203.42,223.42,62.6,27.2,54.4,108.8,24.37,2.83,22.48,4.72,19.1,8.1,18.29,8.91
1362,223.81,203.81,223.81,62.8,27.24,54.48,108.96,24.41,2.83,22.52,4.72,19.14,8.1,18.33,8.91
1364,224.19,204.19,224.19,63,27.28,54.56,109.12,24.45,2.83,22.56,4.72,19.18,8.1,18.37,8.91
1366,224.57,204.57,224.57,63.2,27.32,54.64,109.28,24.49,2.83,22.6,4.72,19.22,8.1,18.41,8.91
1368,224.96,204.96,224.96,63.4,27.36,54.72,109.44,24.53,2.83,22.64,4.72,19.26,8.1,18.45,8.91
1370,225.34,205.34,225.34,63.6,27.4,54.8,109.6,24.57,2.83,22.68,4.72,19.3,8.1,18.49,8.91
1372,225.73,205.73,225.73,63.8,27.44,54.88,109.76,24.61,2.83,22.72,4.72,19.34,8.1,18.53,8.91
1374,226.11,206.11,226.11,64,27.48,54.96,109.92,24.65,2.83,22.76,4.72,19.38,8.1,18.57,8.91
1376,226.49,206.49,226.49,64.2,27.52,55.04,110.08,24.69,2.83,22.8,4.72,19.42,8.1,18.61,8.91
1378,226.88,206.88,226.88,64.4,27.56,55.12,110.24,24.73,2.83,22.84,4.72,19.46,8.1,18.65,8.91
1380,227.26,207.26,227.26,64.6,27.6,55.2,110.4,24.77,2.83,22.88,4.72,19.5,8.1,18.69,8.91
1382,227.65,207.65,227.65,64.8,27.64,55.28,110.56,24.81,2.83,22.92,4.72,19.54,8.1,18.73,8.91
1384,228.03,208.03,228.03,65,27.68,55.36,110.72,24.85,2.83,22.96,4.72,19.58,8.1,18.77,8.91
1386,228.41,208.41,228.41,65.2,27.72,55.44,110.88,24.89,2.83,23,4.72,19.62,8.1,18.81,8.91
1388,228.8,208.8,228.8,65.4,27.76,55.52,111.04,24.93,2.83,23.04,4.72,19.66,8.1,18.85,8.91
1390,229.18,209.18,229.18,65.6,27.8,55.6,111.2,24.97,2.83,23.08,4.72,19.7,8.1,18.89,8.91
1392,229.57,209.57,229.57,65.8,27.84,55.68,111.36,25.01,2.83,23.12,4.72,19.74,8.1,18.93,8.91
1394,229.95,209.95,229.95,66,27.88,55.76,111.52,25.05,2.83,23.16,4.72,19.78,8.1,18.97,8.91
1396,230.33,210.33,230.33,66.2,27.92,55.84,111.68,25.09,2.83,23.2,4.72,19.82,8.1,19.01,8.91
1398,230.72,210.72,230.72,66.4,27.96,55.92,111.84,25.13,2.83,23.24,4.72,19.86,8.1,19.05,8.91
1400,231.1,211.1,231.1,66.6,28,56,112,25.06,2.94,23.1,4.9,19.6,8.4,18.76,9.24
1402,231.49,211.49,231.49,66.8,28.04,56.08,112.16,25.1,2.94,23.14,4.9,19.64,8.4,18.8,9.24
1404,231.87,211.87,231.87,67,28.08,56.16,112.32,25.14,2.94,23.18,4.9,19.68,8.4,18.84,9.24
1406,232.25,212.25,232.25,67.2,28.12,56.24,112.48,25.18,2.94,23.22,4.9,19.72,8.4,18.88,9.24
1408,232.64,212.64,232.64,67.4,28.16,56.32,112.64,25.22,2.94,23.26,4.9,19.76,8.4,18.92,9.24
1410,233.02,213.02,233.02,67.6,28.2,56.4,112.8,25.26,2.94,23.3,4.9,19.8,8.4,18.96,9.24
1412,233.41,213.41,233.41,67.8,28.24,56.48,112.96,25.3,2.94,23.34,4.9,19.84,8.4,19,9.24
1414,233.79,213.79,233.79,68,28.28,56.56,113.12,25.34,2.94,23.38,4.9,19.88,8.4,19.04,9.24
1416,234.17,214.17,234.17,68.2,28.32,56.64,113.28,25.38,2.94,23.42,4.9,19.92,8.4,19.08,9.24
1418,234.56,214.56,234.56,68.4,28.36,56.72,113.44,25.42,2.94,23.46,4.9,19.96,8.4,19.12,9.24
1420,234.94,214.94,234.94,68.6,28.4,56.8,113.6,25.46,2.94,23.5,4.9,20,8.4,19.16,9.24
1422,235.33,215.33,235.33,68.8,28.44,56.88,113.76,25.5,2.94,23.54,4.9,20.04,8.4,19.2,9.24
1424,235.71,215.71,235.71,69,28.48,56.96,113.92,25.54,2.94,23.58,4.9,20.08,8.4,19.24,9.24
1426,236.09,216.09,236.09,69.2,28.52,57.04,114.08,25.58,2.94,23.62,4.9,20.12,8.4,19.28,9.24
1428,236.48,216.48,236.48,69.4,28.56,57.12,114.24,25.62,2.94,23.66,4.9,20.16,8.4,19.32,9.24
1430,236.86,216.86,236.86,69.6,28.6,57.2,114.4,25.66,2.94,23.7,4.9,20.2,8.4,19.36,9.24
1432,237.25,217.25,237.25,69.8,28.64,57.28,114.56,25.7,2.94,23.74,4.9,20.24,8.4,19.4,9.24
1434,237.63,217.63,237.63,70,28.68,57.36,114.72,25.74,2.94,23.78,4.9,20.28,8.4,19.44,9.24
1436,238.01,218.01,238.01,70.2,28.72,57.44,114.88,25.78,2.94,23.82,4.9,20.32,8.4,19.48,9.24
1438,238.4,218.4,238.4,70.4,28.76,57.52,115.04,25.82,2.94,23.86,4.9,20.36,8.4,19.52,9.24
1440,238.78,218.78,238.78,70.6,28.8,57.6,115.2,25.86,2.94,23.9,4.9,20.4,8.4,19.56,9.24
1442,239.17,219.17,239.17,70.8,28.84,57.68,115.36,25.9,2.94,23.94,4.9,20.44,8.4,19.6,9.24
1444,239.55,219.55,239.55,71,28.88,57.76,115.52,25.94,2.94,23.98,4.9,20.48,8.4,19.64,9.24
1446,239.93,219.93,239.93,71.2,28.92,57.84,115.68,25.98,2.94,24.02,4.9,20.52,8.4,19.68,9.24
1448,240.32,220.32,240.32,71.4,28.96,57.92,115.84,26.02,2.94,24.06,4.9,20.56,8.4,19.72,9.24
1450,240.7,220.7,240.7,71.6,29,58,116,25.96,3.04,23.93,5.07,20.3,8.7,19.43,9.57
1452,241.09,221.09,241.09,71.8,29.04,58.08,116.16,26,3.04,23.97,5.07,20.34,8.7,19.47,9.57
1454,241.47,221.47,241.47,72,29.08,58.16,116.32,26.04,3.04,24.01,5.07,20.38,8.7,19.51,9.57
1456,241.85,221.85,241.85,72.2,29.12,58.24,116.48,26.08,3.04,24.05,5.07,20.42,8.7,19.55,9.57
1458,242.24,222.24,242.24,72.4,29.16,58.32,116.64,26.12,3.04,24.09,5.07,20.46,8.7,19.59,9.57
1460,242.62,222.62,242.62,72.6,29.2,58.4,116.8,26.16,3.04,24.13,5.07,20.5,8.7,19.63,9.57
1462,243.01,223.01,243.01,72.8,29.24,58.48,116.96,26.2,3.04,24.17,5.07,20.54,8.7,19.67,9.57
1464,243.39,223.39,243.39,73,29.28,58.56,117.12,26.24,3.04,24.21,5.07,20.58,8.7,19.71,9.57
1466,243.77,223.77,243.77,73.2,29.32,58.64,117.28,26.28,3.04,24.25,5.07,20.62,8.7,19.75,9.57
1468,244.16,224.16,244.16,73.4,29.36,58.72,117.44,26.32,3.04,24.29,5.07,20.66,8.7,19.79,9.57
1470,244.54,224.54,244.54,73.6,29.4,58.8,117.6,26.36,3.04,24.33,5.07,20.7,8.7,19.83,9.57
1472,244.93,224.93,244.93,73.8,29.44,58.88,117.76,26.4,3.04,24.37,5.07,20.74,8.7,19.87,9.57
1474,245.31,225.31,245.31,74,29.48,58.96,117.92,26.44,3.04,24.41,5.07,20.78,8.7,19.91,9.57
1476,245.69,225.69,245.69,74.2,29.52,59.04,118.08,26.48,3.04,24.45,5.07,20.82,8.7,19.95,9.57
1478,246.08,226.08,246.08,74.4,29.56,59.12,118.24,26.52,3.04,24.49,5.07,20.86,8.7,19.99,9.57
1480,246.46,226.46,246.46,74.6,29.6,59.2,118.4,26.56,3.04,24.53,5.07,20.9,8.7,20.03,9.57
1482,246.85,226.85,246.85,74.8,29.64,59.28,118.56,26.6,3.04,24.57,5.07,20.94,8.7,20.07,9.57
1484,247.23,227.23,247.23,75,29.68,59.36,118.72,26.64,3.04,24.61,5.07,20.98,8.7,20.11,9.57
1486,247.61,227.61,247.61,75.2,29.72,59.44,118.88,26.68,3.04,24.65,5.07,21.02,8.7,20.15,9.57
1488,248,228,248,75.4,29.76,59.52,119.04,26.72,3.04,24.69,5.07,21.06,8.7,20.19,9.57
1490,248.38,228.38,248.38,75.6,29.8,59.6,119.2,26.76,3.04,24.73,5.07,21.1,8.7,20.23,9.57
1492,248.77,228.77,248.77,75.8,29.84,59.68,119.36,26.8,3.04,24.77,5.07,21.14,8.7,20.27,9.57
1494,249.15,229.15,249.15,76,29.88,59.76,119.52,26.84,3.04,24.81,5.07,21.18,8.7,20.31,9.57
1496,249.53,229.53,249.53,76.2,29.92,59.84,119.68,26.88,3.04,24.85,5.07,21.22,8.7,20.35,9.57
1498,249.92,229.92,249.92,76.4,29.96,59.92,119.84,26.92,3.04,24.89,5.07,21.26,8.7,20.39,9.57
1500,250.3,230.3,250.3,76.6,30,60,120,26.85,3.15,24.75,5.25,21,9,20.1,9.9
1502,250.69,230.69,250.69,76.8,30.04,60.08,120.16,26.89,3.15,24.79,5.25,21.04,9,20.14,9.9
1504,251.07,231.07,251.07,77,30.08,60.16,120.32,26.93,3.15,24.83,5.25,21.08,9,20.18,9.9
1506,251.45,231.45,251.45,77.2,30.12,60.24,120.48,26.97,3.15,24.87,5.25,21.12,9,20.22,9.9
1508,251.84,231.84,251.84,77.4,30.16,60.32,120.64,27.01,3.15,24.91,5.25,21.16,9,20.26,9.9
1510,252.22,232.22,252.22,77.6,30.2,60.4,120.8,27.05,3.15,24.95,5.25,21.2,9,20.3,9.9
1512,252.61,232.61,252.61,77.8,30.24,60.48,120.96,27.09,3.15,24.99,5.25,21.24,9,20.34,9.9
1514,252.99,232.99,252.99,78,30.28,60.56,121.12,27.13,3.15,25.03,5.25,21.28,9,20.38,9.9
1516,253.37,233.37,253.37,78.2,30.32,60.64,121.28,27.17,3.15,25.07,5.25,21.32,9,20.42,9.9
1518,253.76,233.76,253.76,78.4,30.36,60.72,121.44,27.21,3.15,25.11,5.25,21.36,9,20.46,9.9
1520,254.14,234.14,254.14,78.6,30.4,60.8,121.6,27.25,3.15,25.15,5.25,21.4,9,20.5,9.9
1522,254.53,234.53,254.53,78.8,30.44,60.88,121.76,27.29,3.15,25.19,5.25,21.44,9,20.54,9.9
1524,254.91,234.91,254.91,79,30.48,60.96,121.92,27.33,3.15,25.23,5.25,21.48,9,20.58,9.9
1526,255.29,235.29,255.29,79.2,30.52,61.04,122.08,27.37,3.15,25.27,5.25,21.52,9,20.62,9.9
1528,255.68,235.68,255.68,79.4,30.56,61.12,122.24,27.41,3.15,25.31,5.25,21.56,9,20.66,9.9
1530,256.06,236.06,256.06,79.6,30.6,61.2,122.4,27.45,3.15,25.35,5.25,21.6,9,20.7,9.9
1532,256.45,236.45,256.45,79.8,30.64,61.28,122.56,27.49,3.15,25.39,5.25,21.64,9,20.74,9.9
1534,256.83,236.83,256.83,80,30.68,61.36,122.72,27.53,3.15,25.43,5.25,21.68,9,20.78,9.9
1536,257.21,237.21,257.21,80.2,30.72,61.44,122.88,27.57,3.15,25.47,5.25,21.72,9,20.82,9.9
1538,257.6,237.6,257.6,80.4,30.76,61.52,123.04,27.61,3.15,25.51,5.25,21.76,9,20.86,9.9
1540,257.98,237.98,257.98,80.6,30.8,61.6,123.2,27.65,3.15,25.55,5.25,21.8,9,20.9,9.9
1542,258.37,238.37,258.37,80.8,30.84,61.68,123.36,27.69,3.15,25.59,5.25,21.84,9,20.94,9.9
1544,258.75,238.75,258.75,81,30.88,61.76,123.52,27.73,3.15,25.63,5.25,21.88,9,20.98,9.9
1546,259.13,239.13,259.13,81.2,30.92,61.84,123.68,27.77,3.15,25.67,5.25,21.92,9,21.02,9.9
1548,259.52,239.52,259.52,81.4,30.96,61.92,123.84,27.81,3.15,25.71,5.25,21.96,9,21.06,9.9
1550,259.9,239.9,259.9,81.6,31,62,124,27.75,3.25,25.58,5.42,21.7,9.3,20.77,10.23
1552,260.29,240.29,260.29,81.8,31.04,62.08,124.16,27.79,3.25,25.62,5.42,21.74,9.3,20.81,10.23
1554,260.67,240.67,260.67,82,31.08,62.16,124.32,27.83,3.25,25.66,5.42,21.78,9.3,20.85,10.23
1556,261.05,241.05,261.05,82.2,31.12,62.24,124.48,27.87,3.25,25.7,5.42,21.82,9.3,20.89,10.23
1558,261.44,241.44,261.44,82.4,31.16,62.32,124.64,27.91,3.25,25.74,5.42,21.86,9.3,20.93,10.23
1560,261.82,241.82,261.82,82.6,31.2,62.4,124.8,27.95,3.25,25.78,5.42,21.9,9.3,20.97,10.23
1562,262.21,242.21,262.21,82.8,31.24,62.48,124.96,27.99,3.25,25.82,5.42,21.94,9.3,21.01,10.23
1564,262.59,242.59,262.59,83,31.28,62.56,125.12,28.03,3.25,25.86,5.42,21.98,9.3,21.05,10.23
1566,262.97,242.97,262.97,83.2,31.32,62.64,125.28,28.07,3.25,25.9,5.42,22.02,9.3,21.09,10.23
1568,263.36,243.36,263.36,83.4,31.36,62.72,125.44,28.11,3.25,25.94,5.42,22.06,9.3,21.13,10.23
1570,263.74,243.74,263.74,83.6,31.4,62.8,125.6,28.15,3.25,25.98,5.42,22.1,9.3,21.17,10.23
1572,264.13,244.13,264.13,83.8,31.44,62.88,125.76,28.19,3.25,26.02,5.42,22.14,9.3,21.21,10.23
1574,264.51,244.51,264.51,84,31.48,62.96,125.92,28.23,3.25,26.06,5.42,22.18,9.3,21.25,10.23
1576,264.89,244.89,264.89,84.2,31.52,63.04,126.08,28.27,3.25,26.1,5.42,22.22,9.3,21.29,10.23
1578,265.28,245.28,265.28,84.4,31.56,63.12,126.24,28.31,3.25,26.14,5.42,22.26,9.3,21.33,10.23
1580,265.66,245.66,265.66,84.6,31.6,63.2,126.4,28.35,3.25,26.18,5.42,22.3,9.3,21.37,10.23
1582,266.05,246.05,266.05,84.8,31.64,63.28,126.56,28.39,3.25,26.22,5.42,22.34,9.3,21.41,10.23
1584,266.43,246.43,266.43,85,31.68,63.36,126.72,28.43,3.25,26.26,5.42,22.38,9.3,21.45,10.23
1586,266.81,246.81,266.81,85.2,31.72,63.44,126.88,28.47,3.25,26.3,5.42,22.42,9.3,21.49,10.23
1588,267.2,247.2,267.2,85.4,31.76,63.52,127.04,28.51,3.25,26.34,5.42,22.46,9.3,21.53,10.23
1590,267.58,247.58,267.58,85.6,31.8,63.6,127.2,28.55,3.25,26.38,5.42,22.5,9.3,21.57,10.23
1592,267.97,247.97,267.97,85.8,31.84,63.68,127.36,28.59,3.25,26.42,5.42,22.54,9.3,21.61,10.23
1594,268.35,248.35,268.35,86,31.88,63.76,127.52,28.63,3.25,26.46,5.42,22.58,9.3,21.65,10.23
1596,268.73,248.73,268.73,86.2,31.92,63.84,127.68,28.67,3.25,26.5,5.42,22.62,9.3,21.69,10.23
1598,269.12,249.12,269.12,86.4,31.96,63.92,127.84,28.71,3.25,26.54,5.42,22.66,9.3,21.73,10.23
1600,269.5,249.5,269.5,86.6,32,64,128,28.64,3.36,26.4,5.6,22.4,9.6,21.44,10.56
1602,269.89,249.89,269.89,86.8,32.04,64.08,128.16,28.68,3.36,26.44,5.6,22.44,9.6,21.48,10.56
1604,270.27,250.27,270.27,87,32.08,64.16,128.32,28.72,3.36,26.48,5.6,22.48,9.6,21.52,10.56
1606,270.65,250.65,270.65,87.2,32.12,64.24,128.48,28.76,3.36,26.52,5.6,22.52,9.6,21.56,10.56
1608,271.04,251.04,271.04,87.4,32.16,64.32,128.64,28.8,3.36,26.56,5.6,22.56,9.6,21.6,10.56
1610,271.42,251.42,271.42,87.6,32.2,64.4,128.8,28.84,3.36,26.6,5.6,22.6,9.6,21.64,10.56
1612,271.81,251.81,271.81,87.8,32.24,64.48,128.96,28.88,3.36,26.64,5.6,22.64,9.6,21.68,10.56
1614,272.19,252.19,272.19,88,32.28,64.56,129.12,28.92,3.36,26.68,5.6,22.68,9.6,21.72,10.56
1616,272.57,252.57,272.57,88.2,32.32,64.64,129.28,28.96,3.36,26.72,5.6,22.72,9.6,21.76,10.56
1618,272.96,252.96,272.96,88.4,32.36,64.72,129.44,29,3.36,26.76,5.6,22.76,9.6,21.8,10.56
1620,273.34,253.34,273.34,88.6,32.4,64.8,129.6,29.04,3.36,26.8,5.6,22.8,9.6,21.84,10.56
1622,273.73,253.73,273.73,88.8,32.44,64.88,129.76,29.08,3.36,26.84,5.6,22.84,9.6,21.88,10.56
1624,274.11,254.11,274.11,89,32.48,64.96,129.92,29.12,3.36,26.88,5.6,22.88,9.6,21.92,10.56
1626,274.49,254.49,274.49,89.2,32.52,65.04,130.08,29.16,3.36,26.92,5.6,22.92,9.6,21.96,10.56
1628,274.88,254.88,274.88,89.4,32.56,65.12,130.24,29.2,3.36,26.96,5.6,22.96,9.6,22,10.56
1630,275.26,255.26,275.26,89.6,32.6,65.2,130.4,29.24,3.36,27,5.6,23,9.6,22.04,10.56
1632,275.65,255.65,275.65,89.8,32.64,65.28,130.56,29.28,3.36,27.04,5.6,23.04,9.6,22.08,10.56
1634,276.03,256.03,276.03,90,32.68,65.36,130.72,29.32,3.36,27.08,5.6,23.08,9.6,22.12,10.56
1636,276.41,256.41,276.41,90.2,32.72,65.44,130.88,29.36,3.36,27.12,5.6,23.12,9.6,22.16,10.56
1638,276.8,256.8,276.8,90.4,32.76,65.52,131.04,29.4,3.36,27.16,5.6,23.16,9.6,22.2,10.56
1640,277.18,257.18,277.18,90.6,32.8,65.6,131.2,29.44,3.36,27.2,5.6,23.2,9.6,22.24,10.56
1642,277.57,257.57,277.57,90.8,32.84,65.68,131.36,29.48,3.36,27.24,5.6,23.24,9.6,22.28,10.56
1644,277.95,257.95,277.95,91,32.88,65.76,131.52,29.52,3.36,27.28,5.6,23.28,9.6,22.32,10.56
1646,278.33,258.33,278.33,91.2,32.92,65.84,131.68,29.56,3.36,27.32,5.6,23.32,9.6,22.36,10.56
1648,278.72,258.72,278.72,91.4,32.96,65.92,131.84,29.6,3.36,27.36,5.6,23.36,9.6,22.4,10.56
1650,279.1,259.1,279.1,91.6,33,66,132,29.54,3.46,27.23,5.77,23.1,9.9,22.11,10.89
1652,279.49,259.49,279.49,91.8,33.04,66.08,132.16,29.58,3.46,27.27,5.77,23.14,9.9,22.15,10.89
1654,279.87,259.87,279.87,92,33.08,66.16,132.32,29.62,3.46,27.31,5.77,23.18,9.9,22.19,10.89
1656,280.25,260.25,280.25,92.2,33.12,66.24,132.48,29.66,3.46,27.35,5.77,23.22,9.9,22.23,10.89
1658,280.64,260.64,280.64,92.4,33.16,66.32,132.64,29.7,3.46,27.39,5.77,23.26,9.9,22.27,10.89
1660,281.02,261.02,281.02,92.6,33.2,66.4,132.8,29.74,3.46,27.43,5.77,23.3,9.9,22.31,10.89
1662,281.41,261.41,281.41,92.8,33.24,66.48,132.96,29.78,3.46,27.47,5.77,23.34,9.9,22.35,10.89
