2395,378.17,334.83,96.56,71.85,95.8,191.6,64.4
2400,379.12,335.79,97.16,72,96,192,64.44
2405,380.07,336.74,97.76,72.15,96.2,192.4,64.59
2410,381.03,337.69,98.36,72.3,96.4,192.8,64.74
2415,381.98,338.65,98.96,72.45,96.6,193.2,64.89
2420,382.93,339.6,99.56,72.6,96.8,193.6,65.04
2425,383.93,340.6,100.16,72.75,97,194,65.19
2430,384.88,341.55,100.76,72.9,97.2,194.4,65.34
2435,385.84,342.5,101.36,73.05,97.4,194.8,65.39
2440,386.79,343.46,101.96,73.2,97.6,195.2,65.54
2445,387.74,344.41,102.56,73.35,97.8,195.6,65.69
2450,388.7,345.36,103.16,73.5,98,196,65.84
2455,389.65,346.32,103.76,73.65,98.2,196.4,65.99
2460,390.65,347.31,104.36,73.8,98.4,196.8,66.14
2465,391.6,348.27,104.96,73.95,98.6,197.2,66.29
